file,line,phrase,classification,snippet
outputs/stage_7_6_claims_consistency.md,2339,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1078 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2339,semantic security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 167 \\| `semantic security` \\| ...per_claims_audit.md`...
outputs/stage_7_6_claims_consistency.md,2340,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1079 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2340,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 468 \| `semantic security` \| ...r_claims_audit.md` \\\...
outputs/stage_7_6_claims_consistency.md,2341,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1079 | `semantic security` | ...claims_audit.md` \\\| 1...
outputs/stage_7_6_claims_consistency.md,2341,semantic security,listed_as_unsafe_wording_to_avoid,...aims_audit.md` \\\| 145 \\\| `semantic security` \\\| ### Formal / cryptograp...
outputs/stage_7_6_claims_consistency.md,2342,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1080 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2342,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 469 \| `semantic security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2343,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1080 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2343,semantic security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 167 \\| `semantic security` \\| ...### Formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,2344,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1081 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2344,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 469 \| `semantic security` \| ....### Formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,2345,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1081 | `semantic security` | ....### Formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,2345,semantic security,listed_as_unsafe_wording_to_avoid,....### Formal / cryptographic / semantic security of the masked path. \\\| \\|...
outputs/stage_7_6_claims_consistency.md,2346,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1082 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2346,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 470 \| `semantic security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2347,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1082 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2347,semantic security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 168 \\| `semantic security` \\| ...per_claims_audit.md`...
outputs/stage_7_6_claims_consistency.md,2348,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1083 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2348,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 470 \| `semantic security` \| ...r_claims_audit.md` \\\...
outputs/stage_7_6_claims_consistency.md,2349,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1083 | `semantic security` | ...claims_audit.md` \\\| 1...
outputs/stage_7_6_claims_consistency.md,2349,semantic security,listed_as_unsafe_wording_to_avoid,...aims_audit.md` \\\| 149 \\\| `semantic security` \\\| ...e no formal / crypto...
outputs/stage_7_6_claims_consistency.md,2350,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1084 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2350,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 471 \| `semantic security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2351,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1084 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2351,semantic security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 168 \\| `semantic security` \\| ...e no formal / cryptog...
outputs/stage_7_6_claims_consistency.md,2352,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1085 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2352,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 471 \| `semantic security` \| ...e no formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,2353,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1085 | `semantic security` | ...e no formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,2353,semantic security,listed_as_unsafe_wording_to_avoid,...e no formal / cryptographic / semantic security claims. \\\| \\| \| |
outputs/stage_7_6_claims_consistency.md,2354,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1086 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2354,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 472 \| `semantic security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2355,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1086 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2355,semantic security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 169 \\| `semantic security` \\| ...per_claims_audit.md`...
outputs/stage_7_6_claims_consistency.md,2356,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1087 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2356,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 472 \| `semantic security` \| ...r_claims_audit.md` \\\...
outputs/stage_7_6_claims_consistency.md,2357,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1087 | `semantic security` | ...claims_audit.md` \\\| 1...
outputs/stage_7_6_claims_consistency.md,2357,semantic security,listed_as_unsafe_wording_to_avoid,...aims_audit.md` \\\| 150 \\\| `semantic security` \\\| ...ides formal / crypto...
outputs/stage_7_6_claims_consistency.md,2358,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1088 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2358,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 473 \| `semantic security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2359,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1088 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2359,semantic security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 169 \\| `semantic security` \\| ...ides formal / cryptog...
outputs/stage_7_6_claims_consistency.md,2360,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1089 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2360,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 473 \| `semantic security` \| ...ides formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,2361,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1089 | `semantic security` | ...ides formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,2361,semantic security,listed_as_unsafe_wording_to_avoid,...ides formal / cryptographic / semantic security. \\\| \\| \| |
outputs/stage_7_6_claims_consistency.md,2362,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1090 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2362,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 474 \| `semantic security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2363,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1090 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2363,semantic security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 170 \\| `semantic security` \\| ...er_results/summary.md...
outputs/stage_7_6_claims_consistency.md,2364,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1091 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2364,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 474 \| `semantic security` \| ..._results/summary.md` \...
outputs/stage_7_6_claims_consistency.md,2365,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1091 | `semantic security` | ...esults/summary.md` \\\|...
outputs/stage_7_6_claims_consistency.md,2365,semantic security,listed_as_unsafe_wording_to_avoid,"...ults/summary.md` \\\| 3 \\\| `semantic security` \\\| ..., no formal / crypto..."
outputs/stage_7_6_claims_consistency.md,2366,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1092 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2366,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 475 \| `semantic security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2367,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1092 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2367,semantic security,listed_as_unsafe_wording_to_avoid,"..._consistency.md` \\| 170 \\| `semantic security` \\| ..., no formal / cryptog..."
outputs/stage_7_6_claims_consistency.md,2368,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1093 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2368,semantic security,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 475 \| `semantic security` \| ..., no formal / cryptogr..."
outputs/stage_7_6_claims_consistency.md,2369,semantic security,listed_as_unsafe_wording_to_avoid,"...ims_consistency.md` | 1093 | `semantic security` | ..., no formal / cryptogra..."
outputs/stage_7_6_claims_consistency.md,2369,semantic security,listed_as_unsafe_wording_to_avoid,"..., no formal / cryptographic / semantic security claims.**_ \\\| \\| \| |"
outputs/stage_7_6_claims_consistency.md,2370,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1094 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2370,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 476 \| `semantic security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2371,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1094 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2371,semantic security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 171 \\| `semantic security` \\| ...r_results/summary.md`...
outputs/stage_7_6_claims_consistency.md,2372,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1095 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2372,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 476 \| `semantic security` \| ...results/summary.md` \\...
outputs/stage_7_6_claims_consistency.md,2373,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1095 | `semantic security` | ...sults/summary.md` \\\|...
outputs/stage_7_6_claims_consistency.md,2373,semantic security,listed_as_unsafe_wording_to_avoid,...lts/summary.md` \\\| 46 \\\| `semantic security` \\\| ...: no formal / crypto...
outputs/stage_7_6_claims_consistency.md,2374,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1096 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2374,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 477 \| `semantic security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2375,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1096 | `semantic security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2375,semantic security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 171 \\| `semantic security` \\| ...: no formal / cryptog...
outputs/stage_7_6_claims_consistency.md,2376,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1097 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2376,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 477 \| `semantic security` \| ...: no formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,2377,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1097 | `semantic security` | ...: no formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,2377,semantic security,listed_as_unsafe_wording_to_avoid,...: no formal / cryptographic / semantic security; no real TEE wall-time; padde...
outputs/stage_7_6_claims_consistency.md,2378,formal security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1098 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2378,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 478 \| `formal security` \| ...aims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,2379,formal security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1098 | `formal security` | ...ms_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,2379,formal security,listed_as_unsafe_wording_to_avoid,..._consistency.md` \\| 172 \\| `formal security` \\| ...itations_summary.tex`...
outputs/stage_7_6_claims_consistency.md,2380,formal security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1099 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,2380,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 478 \| `formal security` \| ...ations_summary.tex` \\...
outputs/stage_7_6_claims_consistency.md,2381,formal security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` | 1099 | `formal security` | ...ions_summary.tex` \\\|...
outputs/stage_7_6_claims_consistency.md,2381,formal security,listed_as_unsafe_wording_to_avoid,...ns_summary.tex` \\\| 17 \\\| `formal security` \\\| ...nts are security pro...
